b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20,se_storage1,se_storage2,se_storage3,se_storage4,se_storage5,se_storage6,se_storage7,se_storage8,se_storage9,se_storage10,se_storage11,se_storage12,se_storage13,se_storage14,se_storage15,se_storage16,se_storage17,se_storage18,se_storage19,se_storage20,p_storage1,p_storage2,p_storage3,p_storage4,p_storage5,p_storage6,p_storage7,p_storage8,p_storage9,p_storage10,p_storage11,p_storage12,p_storage13,p_storage14,p_storage15,p_storage16,p_storage17,p_storage18,p_storage19,p_storage20
2.5420799,2.2865555,2.0232182,1.7651497,1.5029596,1.2726283,1.0041323,.74456489,.50710613,.25832546,-.025424922,-.24563348,-.56045133,-.77548194,-1.078511,-1.2795163,-1.5570755,-1.7743789,-2.0389934,-2.28211,.89297378,.89013791,.89044833,.88707572,.87827057,.88236755,.88038003,.8790704,.8746317,.87357032,.86937338,.86160105,.867006,.86260045,.86985934,.86119384,.85402274,.86002231,.85868239,.84529698,.0068691988,.013944016,.028391099,.05330456,.094587587,.15681715,.26066908,.4019171,.56522632,.76894242,.97681099,.77701074,.52160871,.37389982,.22207372,.14499544,.075566068,.045466557,.022332121,.010035884
.22960915,-.02280424,-.27304366,-.50430202,-.79933637,-1.0227107,-1.2547607,-1.5011443,-1.770914,-2.0165982,-2.2671745,-2.4997985,-2.7644055,-3.0224175,-3.263119,-3.5129275,-3.7472198,-4.0007062,-4.2531834,-4.4761586,.99018937,.99012852,.98688126,.98416466,.98179942,.97402394,.98434293,.96379799,.9672724,.95714223,.96131855,.96457255,.95820743,.95352322,.95363486,.95100576,.95141196,.95529187,.94572985,.94218069,.81778157,.98173678,.78342104,.61110926,.4202601,.29987475,.20958577,.12703113,.074400023,.04128908,.023203207,.013175068,.0062138769,.0028840087,.0014218816,.00064570975,.00031127594,.00014553014,.000055570457,.000024905023
.013746983,-.22716565,-.48921502,-.72012687,-.97322524,-1.2315282,-1.4903752,-1.7106119,-2.006444,-2.2580531,-2.4503462,-2.7121904,-2.9856017,-3.2081885,-3.5225351,-3.7108595,-3.9488325,-4.1816111,-4.4693141,-4.723968,1.1423193,1.1407357,1.1353464,1.1341071,1.1300364,1.1298167,1.1246073,1.1229419,1.1211222,1.1150301,1.121668,1.1097865,1.1093686,1.0960765,1.0958678,1.0951059,1.093539,1.0997295,1.0863149,1.0842469,.99045664,.84313786,.66880178,.52897418,.39411834,.28206739,.19242947,.13535267,.080894269,.049400885,.034694139,.018920397,.010255318,.0055612647,.0025490529,.0015627961,.00082327862,.00046823814,.00018251556,.000086218912
-.095245384,-.34474763,-.59840667,-.84730351,-1.0963429,-1.3441217,-1.5886019,-1.84802,-2.0359907,-2.3402076,-2.5717673,-2.8142812,-3.0255437,-3.3454988,-3.60676,-3.8165298,-4.0745888,-4.2830281,-4.5942016,-4.8482161,1.161855,1.1579845,1.1559908,1.1540153,1.1513864,1.1482016,1.1443428,1.1418265,1.1378412,1.1349607,1.1358091,1.1332783,1.1304963,1.1181935,1.1239703,1.1225076,1.1122768,1.1114539,1.1017381,1.1025972,.9350639,.76742524,.60747963,.46699181,.34657881,.24850594,.17256677,.11322817,.080948114,.045591176,.028912764,.017197933,.010651933,.0046775858,.0025877573,.0015128679,.00070655224,.00040193234,.00015381098,.00007606118
-.78379375,-1.0316066,-1.2722807,-1.527836,-1.7768857,-2.0317667,-2.2782493,-2.5224144,-2.7673573,-3.0201228,-3.252857,-3.5046375,-3.7120743,-4.0051322,-4.2269893,-4.4781766,-4.7472062,-4.9829826,-5.2344489,-5.4563999,1.1362121,1.1340886,1.1323869,1.1287135,1.1273664,1.1229099,1.1175559,1.1165318,1.1162624,1.1126792,1.1127853,1.1066946,1.0952337,1.1050692,1.1017116,1.0862228,1.0891695,1.0880407,1.094915,1.0923855,.49418712,.36833173,.26774448,.18327697,.12267952,.077728301,.047973718,.029255787,.01737364,.0096718343,.0056176861,.0029077532,.0015596293,.00079197786,.00042263072,.00017782049,.000085778345,.000042847674,.000022645625,.000011400224
-.19696036,-.4394052,-.69299847,-.94378507,-1.1738791,-1.4298939,-1.6754922,-1.9225866,-2.1826568,-2.4507751,-2.7112029,-2.9298761,-3.1558499,-3.4232757,-3.6625793,-3.9510396,-4.1690955,-4.444418,-4.6589646,-4.9153094,1.1910748,1.1877135,1.185962,1.1805252,1.1789213,1.1760716,1.1775285,1.1691653,1.1666049,1.1640396,1.1633289,1.1619016,1.1581249,1.1571829,1.1476928,1.1490033,1.1451539,1.137043,1.1349851,1.1293275,.86947054,.71331733,.56219697,.42863011,.32522529,.23100694,.16233315,.10773879,.068500929,.041425694,.024776148,.015661983,.0094115296,.0051170927,.0027176747,.0013548781,.00075505907,.00034055489,.00018780236,.000087433698
-.2240708,-.47842178,-.72006524,-.96234322,-1.2107972,-1.4639699,-1.7251792,-1.9734069,-2.2074387,-2.4786623,-2.6894488,-2.9775538,-3.2172353,-3.4342654,-3.7030854,-3.9387171,-4.174912,-4.4531894,-4.7114539,-4.9083562,1.1062974,1.1041291,1.1003829,1.0970463,1.0980942,1.0956492,1.0877093,1.089745,1.0802765,1.0757432,1.0774142,1.0728118,1.0762259,1.071227,1.0643975,1.0664756,1.0613621,1.0571911,1.0556486,1.0500224,.84049541,.66706628,.51652318,.38548225,.2766161,.18886381,.12040779,.077489689,.047474641,.026356203,.016666207,.0082666716,.0047091576,.0026095712,.0012067795,.00064704026,.00031605054,.00013501047,.000061862644,.000031744272
-1.6591889,-1.9008693,-2.1228676,-2.4022334,-2.6334386,-2.871846,-3.1265399,-3.385855,-3.6200902,-3.8621018,-4.1152349,-4.3427272,-4.6345267,-4.8624382,-5.0682497,-5.334784,-5.5863047,-5.8434076,-6.0796304,-6.311367,1.085192,1.0829772,1.083828,1.0756484,1.0761434,1.0718452,1.0716457,1.0640967,1.0581534,1.0593482,1.0659133,1.0601579,1.0547802,1.0558939,1.0518156,1.0456531,1.0402344,1.0425372,1.0283535,1.0392948,.13395968,.086690806,.05697668,.031048622,.018773939,.010569949,.0057024467,.0027887933,.0014244422,.00074388023,.00039333286,.00019278833,.000076838645,.000039559531,.0000200665,0,0,0,0,0
1.0076964,.75247622,.51258516,.23433779,-.0036174885,-.26408404,-.48697412,-.74202293,-1.0052865,-1.2589113,-1.5062155,-1.7494875,-2.0093536,-2.2683618,-2.4808567,-2.7370465,-3.0134549,-3.2882173,-3.534313,-3.7497566,1.0535083,1.0508059,1.0507367,1.0445958,1.0436977,1.0439868,1.0351142,1.0324379,1.0257937,1.0303562,1.0236576,1.0251546,1.025748,1.0186584,1.0177143,1.0195475,1.0167979,1.0042619,1.0022951,1.0047461,.34441853,.47799209,.62826598,.82361209,.99725133,.80156529,.64052349,.47639617,.33282962,.22875373,.14881584,.095468588,.056947649,.031512536,.019205522,.010430961,.0050440957,.0021573184,.0010533532,.00057697127
.87238485,.62902099,.36692369,.13118677,-.13540106,-.37545916,-.62153596,-.86959779,-1.1382161,-1.4049304,-1.6421322,-1.8868439,-2.1506002,-2.4094656,-2.6536057,-2.8820412,-3.1139143,-3.4116671,-3.6087303,-3.885118,1.1588154,1.1571226,1.1536701,1.1534607,1.1418244,1.1417236,1.1361524,1.1408477,1.1432393,1.1313128,1.132575,1.1271144,1.1278425,1.1252362,1.1199716,1.1149603,1.1174192,1.106568,1.1103014,1.1031713,.45585626,.58965516,.75206208,.91000444,.90618473,.74394077,.58730757,.45028082,.32528138,.22134607,.1546907,.10173442,.063567102,.038242519,.022609681,.013397443,.0080301967,.0036561526,.0023071468,.0010669793
2.3798075,2.1265943,1.8689668,1.6102706,1.3710638,1.10659,.81666428,.5991286,.33089983,.10757766,-.21647356,-.43066528,-.72584212,-.92108166,-1.1859314,-1.4544857,-1.7406586,-1.9500306,-2.2327762,-2.4496324,.93263292,.9311654,.92645198,.92500043,.92407364,.92815268,.91653162,.91441655,.91411406,.91098303,.90757805,.90866083,.89802617,.89715064,.89957964,.89154261,.88951695,.88931853,.89440471,.89688176,.014544626,.027633751,.050238937,.089213677,.14553145,.24001826,.37810817,.51599652,.71921891,.9065733,.81266761,.63804561,.42360383,.31059304,.19471511,.11045927,.05719734,.034057781,.016659083,.009260823
1.2351713,.98174047,.74487221,.48207062,.22890121,-.012104744,-.25800461,-.52245176,-.76890594,-1.0258714,-1.3125293,-1.5358192,-1.7921807,-2.0259078,-2.2604015,-2.5575576,-2.8153565,-3.0788829,-3.3095818,-3.5041399,1.0443934,1.0411859,1.0401562,1.038303,1.030651,1.030792,1.0334959,1.0221848,1.0233032,1.0216402,1.019604,1.0151436,1.0099779,1.0053667,1.0041003,1.0084109,.99499577,1.0040686,.99459666,.99695385,.24375367,.3512522,.47797909,.64489812,.82534349,.99068749,.80411029,.61201358,.45670596,.3212001,.20521194,.13797389,.08341036,.050483409,.029798882,.015110192,.0071854335,.0038258452,.001857404,.001088533
-1.9780958,-2.2274146,-2.4626832,-2.7088201,-2.942106,-3.216387,-3.4318111,-3.6864026,-3.9209857,-4.1860423,-4.4301486,-4.6582437,-4.9190831,-5.1603527,-5.3969741,-5.6303492,-5.8959112,-6.1624484,-6.3645225,-6.5991273,1.0474805,1.0445902,1.0405973,1.0409166,1.0375888,1.033547,1.0273373,1.0268664,1.0282162,1.0252035,1.0198689,1.0192655,1.0165493,1.0161266,1.0156369,1.0103489,1.0085124,1.0035564,1.0014546,.99710095,.066057213,.039016664,.022757199,.012827574,.0070737642,.0033792977,.0017908774,.00087552663,.00045315493,.00020070525,.00008980139,.000044163204,.000018798306,0,0,0,0,0,0,0
.20265372,-.059604719,-.29207787,-.5469293,-.78898543,-1.0368247,-1.3084189,-1.5456766,-1.8061973,-2.0578802,-2.2734096,-2.5048883,-2.8181391,-3.025058,-3.3045745,-3.5435963,-3.786921,-4.0362859,-4.2968955,-4.5584459,1.2337595,1.2306799,1.2267469,1.224359,1.2203562,1.2175907,1.2158519,1.2100478,1.2093548,1.2055141,1.2023495,1.1979568,1.1962059,1.1902444,1.1885455,1.1869084,1.1867932,1.1780792,1.1729016,1.1734718,.87033588,.96160686,.81299615,.65743762,.52154517,.39941701,.28815937,.20865852,.14295726,.095375463,.065731265,.042770386,.02334081,.014913714,.0081630712,.0047573331,.0027204468,.0014041811,.00070616289,.00036621516
-.68109781,-.93507898,-1.1676277,-1.4390354,-1.6762993,-1.92228,-2.1502936,-2.416059,-2.6717191,-2.8848922,-3.1713252,-3.4038279,-3.6203549,-3.9206042,-4.0998445,-4.3753166,-4.6398907,-4.8758955,-5.1351938,-5.3188953,1.1289136,1.125967,1.1234499,1.1191205,1.1185186,1.1144384,1.1108706,1.1057464,1.1057047,1.1088413,1.1077701,1.0954851,1.0995141,1.0927849,1.092857,1.0907209,1.079314,1.0782131,1.0779809,1.0825738,.54961818,.41108444,.30474502,.20570597,.14161794,.092079945,.059822816,.034659036,.020216797,.012847527,.0065866336,.0034243322,.0020487905,.00088124198,.00054469117,.00024971002,.00010325804,.00005137601,.000023904844,.000014823123
-.18226323,-.42178172,-.68021327,-.92595065,-1.1609999,-1.4352009,-1.6937077,-1.9033418,-2.1476457,-2.446619,-2.6216855,-2.9366603,-3.1573339,-3.4375191,-3.6461217,-3.9041791,-4.1367855,-4.4123569,-4.6523724,-4.9265881,1.0369056,1.0351571,1.032576,1.02957,1.0251831,1.0246111,1.0255041,1.0185337,1.0175058,1.008693,1.005688,1.008634,.99978513,1.007872,1.0037862,1.0076396,1.0037405,.99531257,.9871974,.99155867,.86133516,.68579227,.51373661,.37371466,.26401213,.16881897,.10625898,.068819515,.040942293,.019774284,.012683814,.0057935435,.0029786474,.0014676065,.00077356893,.00037737307,.00017854995,.000067951012,.000028118797,.00001241056
-1.2358311,-1.4773767,-1.741527,-1.9638643,-2.2260656,-2.4615965,-2.7145507,-2.9580355,-3.2067273,-3.4491916,-3.6769998,-3.9350781,-4.2029018,-4.4199748,-4.6629272,-4.9417753,-5.1479468,-5.4325852,-5.6343751,-5.9011593,1.0381354,1.0365344,1.032831,1.0328858,1.0264071,1.0302373,1.025354,1.0192133,1.0180694,1.0099095,1.0157341,1.0115116,1.004637,.99688298,1.0061055,.99840897,.99921298,.99843979,.99871516,.98641986,.24072321,.16163823,.099359944,.06430167,.035951834,.021560913,.011457232,.0059368839,.0030465806,.0014481711,.0008019589,.00035998508,.00014753244,.000067811096,.000036023917,.000013186548,0,0,0,0
-2.3628097,-2.6017938,-2.8607087,-3.0858653,-3.3344223,-3.5904529,-3.8311501,-4.0447326,-4.3090196,-4.5641661,-4.7726731,-5.0175896,-5.2816682,-5.5122423,-5.73805,-5.9796295,-6.2634807,-6.5081673,-6.7269735,-6.9806933,.93442744,.93240553,.92910612,.92789584,.92478293,.92369652,.92304689,.91980708,.91901171,.91675913,.91257197,.91092187,.91101432,.9058944,.90787792,.89182842,.89858836,.89559126,.89150667,.89108187,.015395397,.0079535348,.0036973087,.0018673918,.00083642977,.00036351205,.00016326457,.000075993834,.0000303424,.00001201575,0,0,0,0,0,0,0,0,0,0
.65446562,.40519398,.1484369,-.099368252,-.33937702,-.57964826,-.83238727,-1.1205231,-1.3500488,-1.6015234,-1.8257755,-2.0853066,-2.3589404,-2.6065018,-2.8639905,-3.1120555,-3.3472717,-3.5759037,-3.8486664,-4.0802064,1.0759664,1.0704359,1.0727408,1.0661273,1.0680294,1.0639335,1.0631799,1.0553721,1.0597898,1.0579667,1.0456232,1.0542098,1.0402504,1.0380819,1.0358602,1.0349275,1.0469766,1.0350735,1.0266613,1.038825,.54637116,.70698863,.89062411,.92619479,.75227982,.58883131,.43817171,.29457131,.20987889,.13775437,.088281147,.054666884,.028686099,.01607939,.0084962202,.0044912035,.0026741987,.0012939754,.00054918183,.00032165341
2.1758199,1.9244977,1.6506398,1.4050092,1.1393486,.91903955,.65991378,.40986422,.14357194,-.12955618,-.36307654,-.58020353,-.88143772,-1.1195928,-1.4193238,-1.6877223,-1.8552512,-2.1420355,-2.3552194,-2.6676533,.95983917,.95654374,.95386684,.95247585,.95392114,.95141828,.94563955,.94399846,.94542617,.93639344,.93755925,.93275547,.93522024,.93231487,.93170846,.92203301,.91897637,.92312062,.91933811,.9122476,.02873965,.050829884,.091067389,.14782077,.23919182,.33972377,.48921049,.66643494,.88004255,.89063597,.70056885,.53736502,.35146141,.23669201,.13534635,.074460477,.05007771,.025371559,.014184241,.0056013637
.14591657,-.098817892,-.35414326,-.60240453,-.87344056,-1.1018834,-1.3567332,-1.6149033,-1.8406087,-2.0854712,-2.3329659,-2.5839822,-2.8312626,-3.0781791,-3.378299,-3.5825787,-3.8649943,-4.0936174,-4.3644123,-4.5297303,1.1427753,1.1411084,1.1383373,1.1330639,1.1317936,1.1321969,1.1264297,1.1245799,1.1163436,1.1175715,1.1170233,1.1129614,1.1083218,1.109144,1.1011375,1.1035419,1.0936598,1.0984981,1.0943338,1.0814487,.89902157,.93141246,.75729656,.59783071,.44469905,.33614814,.23532107,.15858713,.10683484,.06919568,.042998653,.025295047,.014442991,.0082707778,.0038092595,.0023316513,.0010299175,.0005864047,.00026792212,.00014524561
2.3836031,2.1203763,1.8642961,1.6141571,1.3658688,1.0970261,.86127281,.58226591,.34592873,.090498932,-.14563777,-.42498076,-.66702551,-.93063241,-1.1676307,-1.4217256,-1.7026806,-1.9386525,-2.227926,-2.4565971,1.0411334,1.0393075,1.0333483,1.0331876,1.0308709,1.0280551,1.0219978,1.0221381,1.0133775,1.0245675,1.0126233,1.0060586,1.016078,.9983936,1.0072712,1.0065614,.99507827,.99515307,.98636097,.99834222,.027274584,.047808778,.078560777,.12590213,.19251974,.29217497,.40426651,.57201999,.73457432,.93004531,.88634545,.67492455,.51518911,.35672629,.25308076,.16536117,.09461917,.058271624,.029284045,.018168505
-2.8380935,-3.0844879,-3.3243601,-3.565474,-3.8125286,-4.0484796,-4.2883468,-4.520998,-4.7607574,-5.0041246,-5.2854271,-5.5055814,-5.7294126,-6.0196772,-6.2060232,-6.4573154,-6.70544,-6.9621396,-7.184165,-7.4320283,.79524708,.79410589,.79445088,.79131836,.7897262,.78415173,.78630936,.78482562,.78088468,.77863312,.77759439,.76783943,.7704978,.76826447,.76437145,.7683872,.7659936,.7567147,.76336151,.76303583,.00093102932,.00036660378,.00014709134,.000054106906,.000019492312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.74872088,.50493824,.26340103,-.01401814,-.24871023,-.4941321,-.75565767,-1.0122277,-1.2630322,-1.5219707,-1.7505517,-2.0098865,-2.2742569,-2.5342605,-2.7698324,-3.047672,-3.2216952,-3.5047488,-3.7738156,-4.0048199,1.1174378,1.1143579,1.1113391,1.1083771,1.1052766,1.1064591,1.1001366,1.0996506,1.09405,1.0931021,1.0895435,1.092095,1.0859816,1.0770149,1.0792003,1.0806105,1.0698966,1.0736209,1.0594553,1.0601363,.50659287,.6528511,.81382751,.98997039,.8230809,.65752208,.49602768,.36269647,.25499824,.17132531,.11579911,.072956085,.042466521,.023498792,.014020371,.0073595098,.0044408571,.0022175256,.00094955723,.00050401891
.422804,.17375246,-.082221441,-.35325274,-.59875834,-.83852798,-1.0716349,-1.3476973,-1.5896088,-1.8164886,-2.092,-2.3410161,-2.5440223,-2.8352005,-3.0857306,-3.3417721,-3.5435026,-3.8396301,-4.0800624,-4.3431296,1.1474887,1.1403832,1.14095,1.1396911,1.1328444,1.1321093,1.1372839,1.126978,1.1289135,1.1174283,1.1243895,1.1194333,1.1210327,1.1101894,1.1010958,1.1073428,1.1057096,1.1015441,1.104782,1.0845263,.7144258,.87964779,.94290137,.75816536,.59997135,.46310994,.35157093,.23862545,.16664301,.11169862,.069988191,.042743601,.028574193,.014469776,.0077099325,.0043625929,.0026181585,.0011839725,.00064726127,.0002548919
.60542458,.34961012,.10274239,-.14710653,-.38688594,-.64378875,-.91875851,-1.1608146,-1.3875371,-1.6418453,-1.8679818,-2.1312902,-2.3561683,-2.6138332,-2.9190447,-3.1454666,-3.4280481,-3.6726584,-3.9138949,-4.1827192,1.1463742,1.1450298,1.1376928,1.1346154,1.1326714,1.1329726,1.124976,1.1262295,1.1266969,1.1211134,1.1164964,1.1161107,1.1149611,1.1068628,1.1069536,1.0926458,1.0997342,1.0976908,1.0935744,1.0995144,.60026217,.76166081,.92848247,.89747483,.73441941,.57297808,.41882488,.30871955,.2251498,.15068975,.10192721,.063202865,.040712636,.023034956,.011761419,.0063163047,.003331861,.001764202,.00090390287,.00046580043
-.77954501,-1.0244265,-1.2737677,-1.5252993,-1.7619563,-2.0113106,-2.2584436,-2.5044668,-2.7488835,-3.001811,-3.252641,-3.4758375,-3.7132702,-3.9972563,-4.2461457,-4.496748,-4.7244344,-4.9738989,-5.2275486,-5.4436436,1.1494654,1.1469517,1.14196,1.1407039,1.1383309,1.1360829,1.1305853,1.1305801,1.1266296,1.1219704,1.1188277,1.1204859,1.116231,1.1145552,1.1103665,1.1050924,1.1049386,1.0983785,1.104576,1.0949498,.50146711,.37697726,.27116477,.18854342,.12934548,.08409752,.052425776,.032359619,.019102111,.01067394,.0058603273,.0034719696,.0018623709,.00088459492,.00043890782,.00020948077,.00011095573,.000050382696,.000026392298,.000012289015
-1.6747708,-1.917344,-2.1540883,-2.3936639,-2.6743052,-2.8749382,-3.1382434,-3.4062126,-3.6265814,-3.8841679,-4.1137161,-4.3741107,-4.5829725,-4.8639798,-5.0989156,-5.3463879,-5.566154,-5.8335195,-6.0734859,-6.3298464,1.0042603,1.0031137,.99719483,.99797386,.99180704,.9937126,.99023062,.98946488,.98165733,.97815698,.97714072,.97792333,.97425228,.97703308,.97181171,.96667719,.96763819,.96375,.95719749,.95157385,.10300351,.062961638,.036658686,.021094633,.01012242,.0060818531,.0028882422,.0013401827,.00064487744,.0002823199,.00013598493,.000059995455,.000028899387,.000012026234,0,0,0,0,0,0
.85379046,.60303396,.34146976,.10948204,-.16114335,-.37833214,-.65042216,-.89451343,-1.173079,-1.3974888,-1.6253971,-1.9094779,-2.1501813,-2.4322722,-2.6563461,-2.896631,-3.1777475,-3.4275239,-3.6451523,-3.9126992,1.1708355,1.1679285,1.1633738,1.1628401,1.159113,1.15101,1.1526376,1.1495433,1.147517,1.1479564,1.1396644,1.1409395,1.1394339,1.1357045,1.1228153,1.1309731,1.1200577,1.1186144,1.1248701,1.1147966,.47001582,.60839921,.77060783,.92544818,.89011264,.74405867,.57563078,.44095013,.31264457,.23042364,.16137911,.10182287,.066246107,.038213074,.022801125,.014208092,.007044177,.0038500738,.0023704732,.0011045414
1.2017229,.9529385,.69980377,.45599452,.19146004,-.053727806,-.3026979,-.57020718,-.84511876,-1.0569726,-1.3247131,-1.5816959,-1.83579,-2.0687983,-2.3302,-2.5710187,-2.8142684,-3.089499,-3.3065751,-3.6021402,1.0753828,1.0720779,1.0682045,1.069862,1.0656902,1.0554724,1.0551763,1.0542158,1.0551537,1.0509762,1.044826,1.0486456,1.040347,1.0312777,1.032568,1.0299728,1.0231842,1.0354584,1.0284587,1.0317761,.27029315,.37925816,.51604855,.67217839,.85830581,.95964921,.77565706,.59151512,.42778143,.32045606,.21199422,.13913989,.085081004,.05147852,.029421426,.01666647,.0088154776,.0047811726,.0025441209,.0011653029
.22250646,-.028479395,-.27932069,-.52156216,-.78556198,-1.0245934,-1.280208,-1.5330253,-1.7772807,-2.0509408,-2.2902689,-2.539782,-2.7793491,-3.0024328,-3.3330441,-3.5171549,-3.7432523,-4.0264759,-4.2694097,-4.4988775,1.0897396,1.0867025,1.083442,1.0863858,1.0844917,1.0759972,1.0736387,1.0714415,1.0666151,1.0687728,1.0595007,1.0553507,1.0632269,1.056978,1.0447356,1.0474005,1.0274712,1.0454707,1.0477912,1.0413346,.83922052,.97921926,.79784423,.63371545,.47295848,.34656221,.23995966,.16006385,.10328058,.061967906,.036535081,.020692881,.01245732,.0069809444,.0027246762,.001704469,.00074948941,.00040456807,.00020595577,.000096624957
1.2872161,1.0347595,.78534627,.53407776,.27349254,.022318419,-.22026439,-.49079162,-.70486391,-.97674942,-1.2207524,-1.4612293,-1.7296032,-1.9595007,-2.2405083,-2.4865148,-2.7434993,-2.9797208,-3.2600312,-3.4691751,1.0824339,1.077634,1.0787983,1.0736287,1.0707145,1.0667776,1.0653318,1.0636388,1.0622379,1.0531031,1.0528626,1.0459467,1.0449822,1.0407923,1.0418613,1.0352299,1.028849,1.028855,1.0346318,1.0309756,.24120796,.34257618,.47076166,.62152845,.79966813,.98340988,.83722335,.64693111,.51068294,.35909694,.25297672,.16991746,.10553,.066849917,.037463099,.020925516,.010917215,.0060335551,.0030374061,.0016712103
1.3659194,1.1027521,.85355961,.60999179,.36069188,.12022538,-.13887158,-.41345131,-.6485641,-.91493958,-1.1548606,-1.4162194,-1.6673595,-1.9235723,-2.1465056,-2.4897134,-2.6531239,-2.9469085,-3.2099884,-3.4057539,.99052769,.98882532,.98487902,.98223144,.98130846,.98262525,.9756484,.97681129,.9705776,.97035754,.96086615,.96375096,.96056044,.95940453,.96212089,.95126683,.9529202,.94866288,.94542933,.94031394,.17537738,.27125284,.3911697,.53801966,.71509033,.90321863,.88751042,.67431307,.50773472,.35126072,.23630035,.14933299,.090106621,.051599514,.031210843,.012358292,.0080822315,.0034314573,.0015333759,.00079753972
-.14042971,-.39035776,-.63432783,-.86096191,-1.1194314,-1.3942999,-1.6372747,-1.8916706,-2.1327939,-2.3980572,-2.6497388,-2.8663073,-3.0986991,-3.3814845,-3.6447616,-3.8658183,-4.1639376,-4.3784785,-4.6077118,-4.8249164,1.1394734,1.135486,1.1351759,1.1316752,1.1304139,1.1233817,1.1190628,1.1181614,1.1150458,1.1096236,1.1137096,1.1098796,1.1086571,1.1072893,1.1007705,1.0906705,1.0984074,1.0905166,1.0958546,1.0811679,.90251851,.73276836,.57934278,.45113873,.32784364,.22160013,.15107091,.098278351,.062783696,.036576565,.022087509,.01347569,.0078595448,.0039584036,.0019455156,.00099925173,.00048456321,.00024695689,.00013821664,.000061940278
-1.6756701,-1.9168785,-2.1593568,-2.3996098,-2.6612439,-2.8993161,-3.1254096,-3.393414,-3.6562352,-3.8827851,-4.1213708,-4.3701692,-4.6003628,-4.8584056,-5.1013494,-5.3488779,-5.5898151,-5.8212686,-6.0613289,-6.3665047,.99809599,.99315792,.99336201,.99028397,.98833567,.98628151,.98204273,.98043346,.97364944,.97599864,.96751463,.97436386,.9722563,.97730929,.95986557,.96985608,.95322764,.95733178,.95258164,.95035845,.10078489,.060534123,.035549168,.01988757,.010219189,.0053773606,.0027837583,.0012704417,.00053875952,.00027609666,.00011659053,.000057723566,.000026475864,.000012304279,0,0,0,0,0,0
.017173309,-.22965455,-.47871643,-.73886269,-.98794532,-1.2163876,-1.4564528,-1.7126375,-1.9499686,-2.2348483,-2.4728632,-2.7615852,-2.9567854,-3.1791871,-3.4655962,-3.7140911,-3.9917712,-4.2004371,-4.466857,-4.7051101,1.1369897,1.1339867,1.1301464,1.1289476,1.1236658,1.1179955,1.1236939,1.1210452,1.1113683,1.1087543,1.108736,1.1074672,1.1038402,1.0974451,1.1048119,1.0989703,1.0925447,1.0875373,1.0893563,1.0832056,.98802233,.84051216,.67408031,.51646364,.38440815,.28294629,.20217967,.1342621,.08680518,.050423909,.031258799,.016772283,.010589038,.0060216943,.0031572126,.0016031396,.00072682631,.00039147632,.00019035528,.000089843554
1.8534307,1.5981538,1.343136,1.0789518,.85160488,.60401124,.31848878,.06794516,-.17584006,-.42837018,-.68804008,-.90722996,-1.1568707,-1.4396071,-1.6907439,-1.9680746,-2.1839185,-2.4780412,-2.7210133,-2.9628112,1.0504583,1.0484669,1.0432252,1.0415889,1.0381036,1.0375751,1.0350684,1.0334369,1.028856,1.0243617,1.0209763,1.0182769,1.0217516,1.01498,1.0124552,1.0149735,1.00661,1.0137043,1.002875,.99353033,.085113734,.13511676,.20514601,.30633348,.41676253,.56366181,.75986964,.94789898,.8651365,.67799592,.50415415,.37815678,.26411098,.16364245,.10254899,.059399795,.035888344,.018890519,.0096981805,.0048016584
.12802936,-.1213512,-.38297004,-.64738369,-.85510784,-1.117137,-1.3740026,-1.6216426,-1.8708357,-2.1277511,-2.3760512,-2.6039739,-2.8727672,-3.1403434,-3.3537991,-3.5886714,-3.8789895,-4.1088605,-4.3186502,-4.6022339,1.0977194,1.0939274,1.0926543,1.0854485,1.0865527,1.0844834,1.0811331,1.0744389,1.0801051,1.0751853,1.0741541,1.0652361,1.0657928,1.0686288,1.0618373,1.0567515,1.0556887,1.0519664,1.0538999,1.0485706,.90772104,.91221178,.72776157,.55417341,.43581256,.30899718,.21093108,.13889264,.090776369,.054563273,.032595485,.018892175,.010147383,.0053913416,.0029747626,.0015304318,.00068392156,.00034350393,.00019191875,.000077993514
.53576422,.28588238,.038976904,-.19189256,-.45725843,-.69838303,-.96889067,-1.2275865,-1.4539951,-1.721493,-1.9641908,-2.2306349,-2.4657383,-2.7113352,-2.9850917,-3.231739,-3.4610558,-3.7392511,-3.9746833,-4.2198701,1.1278131,1.1249173,1.1204261,1.1214858,1.1154469,1.1126891,1.1105026,1.1088825,1.1034313,1.102985,1.1023073,1.0939307,1.1002678,1.0901992,1.0867213,1.0844283,1.0783237,1.0826404,1.0764968,1.0772966,.63727438,.80066049,.97241795,.86498237,.68398929,.53371143,.38802794,.274726,.19491887,.12626742,.082174741,.04792146,.030501647,.017043883,.0088978298,.0048270738,.0025826197,.0012973472,.0006488919,.00033211114
